1	SKU ID	SKU_CODE	SKU INTLNAME	SKU LOCALNAME	SKU PRICE	PRD ID	PRD INTLNAME	PRD LOCALNAME	PRD SHORTDESC	LIN ID	FRANCHISEEN	FRANCHISECH	PCT ID CATEGORY	CATEGORYEN	CATEGORYCH	PCT ID ROUTINE	ROUTINEEN	ROUTINECH	备注	产品形式	功能系列	名称系列	二级分类	三级级分类	商品层-带作用系列	规范SKU名-规格	规格（ml）		产品组合明细	店铺
LRL20040	44903	LRL20040	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		山泉水润	男士护理	男士面膜	山泉水润保湿面膜-1盒	山泉水润保湿面膜-1盒	1盒		欧莱雅男士山泉水润保湿面膜 30ml*5	男士
LRL20060	45114	LRL20060	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EO	护发	精油	奇焕润发精油	奇焕润发精油-100ml	100ml			美发
LRL20061	42540	LRL20061	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EO	护发	精油	奇焕润发精油	奇焕润发精油-100ml	100ml			美发
LRL20062	42506	LRL20062	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶+小红瓶	奇焕精油-双支-小金瓶+小红瓶	2盒		0	美发
LRL20076	42473	LRL20076	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.4L-3件套	精油润养洗护套装-1.4L-3件套	3件套		欧莱雅精油润养洗发露 500ml*2+欧莱雅精油润养润发乳 400ml	美发
LRL20077	42521	LRL20077	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.8L-3件套	精油润养洗护套装-1.8L-3件套	3件套		欧莱雅精油润养洗发露 700ml*2+欧莱雅精油润养润发乳 400ml	美发
LRL20078	42507	LRL20078	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		透明质酸	洗护套装	洗护套装	透明质酸洗护套装-1.8L-3件套-水润	透明质酸洗护套装-1.8L-3件套-水润	3件套		0	美发
LRL20079	43287	LRL20079	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-0.8L-2件套	多效修复洗护套装-0.8L-2件套	2件套		欧莱雅多效修复润发乳 400ml+欧莱雅多效修复洗发露 400ml	美发
LRL20080	42484	LRL20080	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.8L-3件套	多效修复洗护套装-1.8L-3件套	3件套		欧莱雅多效修复润发乳 400ml+欧莱雅多效修复洗发露 700ml*2	美发
LRL20081	42685	LRL20081	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		透明质酸	护发	发膜	透明质酸水润护发膜	透明质酸水润护发膜-250ml	250ml			美发
LRL20082	42541	LRL20082	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		ON	护发	发膜	精油润养护发膜	精油润养护发膜-250ml	250ml			美发
LRL20083	42531	LRL20083	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	护发	发膜	多效修复护发膜	多效修复护发膜-250ml	250ml		250ml	美发
LRL20088	42498	LRL20088	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		黑魔力	男士护理	男士面膜	黑魔力加大形多用黑头贴-1盒	黑魔力加大形多用黑头贴-1盒	1盒			男士
LRL20090	42550	LRL20090	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		Styling	造型	造型套装	强塑定型三孔喷雾+自由发泥-2件套	强塑定型三孔喷雾+自由发泥-2件套	2件套		欧莱雅男士强塑定型三孔喷雾 200ML+欧莱雅男士哑光发泥 70g	男士+美发
LRL20093	43987	LRL20093	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合水能润泽双效洁面+炭爽抗黑头洁面套装-2盒	混合水能润泽双效洁面+炭爽抗黑头洁面套装-2盒	2盒		欧莱雅男士控油炭爽抗黑头洁面膏 100ml+欧莱雅男士水能润泽双效洁面膏 100ml	男士
LRL20095	42532	LRL20095	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合水能润泽双效洁面+炭爽双效洁面套装-2盒	混合水能润泽双效洁面+炭爽双效洁面套装-2盒	2盒		欧莱雅男士控油炭爽双效洁面膏 100ml+欧莱雅男士水能润泽双效洁面膏 100ml	男士
LRL20111	45661	LRL20111	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合水能润泽双效洁面+控油调理洁面套装-2盒	混合水能润泽双效洁面+控油调理液体洁面皂-2盒	2盒		欧莱雅男士水能润泽双效洁面膏 100ml+欧莱雅男士劲能舒润液体洁面皂 150ml	男士
LRL20117	47137	LRL20117	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		舒润	男士护理	男士护理套装	舒润强肤洁面水凝露套装-2件套	舒润强肤洁面水凝露套装-2件套	2件套		欧莱雅男士舒润强肤洁面乳 150ml+欧莱雅男士舒润强肤水凝露 110ml	男士
LRL30001	42552	LRL30001	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	3件套		欧莱雅男士火山岩控油清痘洁面膏 100ml+欧莱雅男士火山岩清痘平衡露 50ml+欧莱雅男士火山岩清痘冰感水凝露 120ml	男士
LRL30004	42542	LRL30004	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		欧莱雅男士水能润泽双效洁面膏 100ml+欧莱雅男士水能保湿酷爽水凝露 120ml+欧莱雅男士水能保湿滋润乳 50ml	男士
LRL30005	42509	LRL30005	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		劲能	男士护理	男士护理套装	劲能深层洁面+劲能醒肤露+激能速醒水能露-3件套-混合	劲能深层洁面+劲能醒肤露+激能速醒水能露-3件套-混合	3件套		0	男士
LRL30010	42533	LRL30010	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		茶植萃	洗护套装	洗护套装	茶树植萃洗护套装-1.8L-3件套-去屑净油	茶树植萃洗护套装-1.8L-3件套-去屑净油	3件套		欧莱雅茶树植萃去屑净油洗发露 700ml*2+欧莱雅茶树植萃去屑润发乳 400ml	美发
LRL30022	42553	LRL30022	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		舒润	男士护理	男士护理套装	舒润强肤洁面水凝露滋润乳套装-舒润3件套	舒润强肤洁面水凝露滋润乳套装-舒润3件套	3件套		0	男士
LRL30023	42943	LRL30023	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜1-经典	卓韵霜1-经典	-		0	美发
LRL30024	42500	LRL30024	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜3-经典	卓韵霜3-经典	-		0	美发
LRL30025	45303	LRL30025	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4-经典	卓韵霜4-经典	-		0	美发
LRL30026	44720	LRL30026	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜3.15-经典	卓韵霜3.15-经典	-		0	美发
LRL30027	45104	LRL30027	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45-经典	卓韵霜4.45-经典	-		0	美发
LRL30028	43831	LRL30028	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.15-经典	卓韵霜4.15-经典	-		0	美发
LRL30029	43595	LRL30029	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.25-经典	卓韵霜4.25-经典	-		0	美发
LRL30030	43067	LRL30030	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.35-经典	卓韵霜4.35-经典	-		0	美发
LRL30031	44049	LRL30031	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.15-经典	卓韵霜5.15-经典	-		0	美发
LRL30032	44703	LRL30032	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.25-经典	卓韵霜5.25-经典	-		0	美发
LRL30033	45358	LRL30033	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.20-经典	卓韵霜4.2-经典	-		0	美发
LRL30034	42485	LRL30034	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.26-经典	卓韵霜4.26-经典	-		0	美发
LRL30035	45118	LRL30035	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.4-经典	卓韵霜5.4-经典	-		0	美发
LRL30036	44439	LRL30036	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜3.6-经典	卓韵霜3.6-经典	-		0	美发
LRL30039	43495	LRL30039	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		山泉水润	男士护理	男士面膜	山泉水润保湿面膜-1盒	山泉水润保湿面膜-1盒	1盒		欧莱雅男士山泉水润保湿面膜 30ml*5	男士
LRL30040	42554	LRL30040	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		火山岩	男士护理	男士面膜	火山岩淡痘印保湿面膜-1盒	火山岩淡痘印保湿面膜-1盒	1盒			男士
LRL30041	42543	LRL30041	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		激能	男士护理	男士面膜	激能醒肤保湿面膜-1盒	激能醒肤保湿面膜-1盒	1盒			男士
LRL30042	44425	LRL30042	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		控油	男士护理	男士面膜	炭爽净油保湿面膜-2盒-10片	炭爽净油保湿面膜-2盒装	2盒		0	男士
LRL30043	42555	LRL30043	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	3件套		欧莱雅男士水能润泽双效洁面膏 100ml+欧莱雅男士水能保湿酷爽水凝露 120ml+欧莱雅男士水能保湿强润霜 50ml	男士
LRL30045	44541	LRL30045	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		透明质酸	洗发	洗发	透明质酸水润去屑洗发露(倍爽)	透明质酸水润去屑洗发露(倍爽)-700ml	700ml			美发
LRL30049	45046	LRL30049	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		山泉水润	男士护理	男士面膜	山泉水润保湿面膜-1盒	山泉水润保湿面膜-1盒	1盒		欧莱雅男士山泉水润保湿面膜 30ml*5	男士
LRL30051	42501	LRL30051	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		黑魔力	男士护理	男士面膜	黑魔力控油抗黑头面膜-1盒	黑魔力控油抗黑头面膜-1盒	1盒			男士
LRL30052	42524	LRL30052	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		山泉水润	男士护理	男士面膜	山泉水润保湿面膜-1盒	山泉水润保湿面膜-1盒	1盒			男士
LRL30055	42486	LRL30055	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		控油	男士护理	男士面膜	炭爽净油保湿面膜-1盒	炭爽净油保湿面膜-1盒	1盒		0	男士
LRL30107	46706	LRL30107	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕持卷	蒸汽发膜-1盒-奇焕持卷	1盒			美发
LRL30108	46705	LRL30108	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕垂顺	蒸汽发膜-1盒-奇焕垂顺	1盒			美发
LRL30116	47133	LRL30116	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		舒润	男士护理	男士护理套装	舒润强肤洁面水凝露滋润乳套装-舒润3件套	舒润强肤洁面水凝露滋润乳套装-舒润3件套	3件套		欧莱雅男士舒润强肤洁面乳150ml欧莱雅男士舒润强肤水凝露 110ml欧莱雅男士舒润强肤滋润乳 50ml	男士
LRL40001	42526	LRL40001	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		锐能	男士护理	男士护理套装	锐能洁净抗皱2合1泡沫眼霜多效霜元气露套装-4件套	锐能洁净抗皱2合1泡沫眼霜多效霜元气露套装-4件套	4件套		欧莱雅男士锐能活肤剃须洁面二合一泡沫 150ml+欧莱雅男士锐能抗皱紧致多效霜 50ml+欧莱雅男士锐能抗皱紧致眼霜 15ml+欧莱雅男士锐能抗皱紧致元气露 110ml	男士
LRL50013	43150	LRL50013	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	3件套		火山岩控油清痘洁面+火山岩冰感水凝露+火山岩清痘平衡露	男士
LRL50014	44010	LRL50014	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		水能保湿双效洁面+水能保湿酷爽水凝露+水能保湿滋润乳	男士
LRL50015	44279	LRL50015	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕垂顺) 440ml+巴黎欧莱雅奇焕精油洗发露 (奇焕垂顺) 440ml	美发
LRL50030	43243	LRL50030	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		水能保湿双效洁面+水能保湿酷爽水凝露+水能保湿滋润乳	男士
LRL50066	43448	LRL50066	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	3件套		0	男士
LRL50067	44069	LRL50067	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		0	男士
LRL50068	44531	LRL50068	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	3件套		0	男士
LRL50069	43479	LRL50069	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	2盒		0	男士
LRL50070	45252	LRL50070	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士护理套装	混合山泉水润面膜+M8-2件套	混合山泉水润面膜+M8-2件套	2件套		欧莱雅男士山泉水润保湿面膜 30ml+欧莱雅男士劲能醒肤露 50ml	男士
LRL50071	45421	LRL50071	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士面膜	混合炭爽净油面膜+山泉水润面膜-2件套	混合炭爽净油面膜+山泉水润面膜-2件套	2件套		欧莱雅男士炭爽净油保湿面膜 30ml*5+欧莱雅男士山泉水润保湿面膜 30ml	男士
LRL50072	43568	LRL50072	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	3件套		0	男士
LRL50098	44395	LRL50098	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕垂顺) 440ml+巴黎欧莱雅奇焕精油洗发露 (奇焕垂顺) 440ml	美发
LRL60020	43090	LRL60020	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	2盒		0	男士
LRL60031	43373	LRL60031	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕垂顺) 440ml+巴黎欧莱雅奇焕精油洗发露 (奇焕垂顺) 440ml	美发
LRL60052	43012	LRL60052	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士护理套装	混合炭爽净油面膜+山泉水润面膜-2件套	混合炭爽净油面膜+山泉水润面膜-2件套	2件套		欧莱雅男士炭爽净油保湿面膜 30ml*5+欧莱雅男士山泉水润保湿面膜 30ml	男士
LRL60066	45308	LRL60066	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	2盒		欧莱雅男士控油炭爽抗黑头洁面膏 100ml+欧莱雅男士火山岩控油清痘洁面膏 100ml	男士
LRL60067	43674	LRL60067	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	3件套		欧莱雅男士水能保湿酷爽水凝露 120ml+欧莱雅男士水能润泽双效洁面膏 100ml+欧莱雅男士水能保湿强润霜 50ml	男士
LRL60077	45191	LRL60077	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	2件套		巴黎欧莱雅奇焕精油洗发露(奇焕奢卷) 440ml+巴黎欧莱雅奇焕精油润发乳(奇焕持卷) 440ml	美发
LRL60122	45334	LRL60122	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	2件套		巴黎欧莱雅奇焕精油洗发露(奇焕奢卷) 440ml+巴黎欧莱雅奇焕精油润发乳(奇焕持卷) 440ml	美发
LRL61006	44925	LRL61006	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	3件套		0	男士
LRL61007	44605	LRL61007	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		0	男士
LRL61008	44869	LRL61008	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	3件套		0	男士
LRL61009	44268	LRL61009	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士护理套装	混合激能醒肤面膜+M8-2件套	混合激能醒肤面膜+M8-2件套	2件套		欧莱雅男士激能醒肤保湿面膜 30ml+欧莱雅男士劲能醒肤露 50ml	男士
LRL61010	44782	LRL61010	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士面膜	混合炭爽面膜+激能醒肤面膜-2件套	混合炭爽面膜+激能醒肤面膜-2件套	2件套		0	男士
LRL61032	43619	LRL61032	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	火山岩抗痘冻水凝露平衡露套装-火山岩抗痘冻3件套	3件套		0	男士
LRL61033	44194	LRL61033	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		0	男士
LRL61034	42836	LRL61034	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	水能保湿洁面水凝露强润霜套装-水能强润霜3件套	3件套		0	男士
LRL61035	44070	LRL61035	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士护理套装	混合山泉水润面膜+M8-2件套	混合山泉水润面膜+M8-2件套	2件套		欧莱雅男士山泉水润保湿面膜 30ml 样=欧莱雅男士劲能醒肤露 50ml	男士
LRL61036	44525	LRL61036	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		组合	男士护理	男士面膜	混合炭爽净油面膜+山泉水润面膜-2件套	混合炭爽净油面膜+山泉水润面膜-2件套	2件套		欧莱雅男士炭爽净油保湿面膜 150ml+欧莱雅男士山泉水润保湿面膜 30ml 样	男士
LRL61104	42478	LRL61104	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		舒润	男士护理	男士护理套装	舒润强肤洁面水凝露套装-2件套	舒润强肤洁面水凝露套装-2件套	2件套		欧莱雅男士舒润强肤洁面乳 150ml+欧莱雅男士舒润强肤水凝露 110ml	男士
LRL61175	45792	LRL61175	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EO	护发	精油	奇焕润发精油	奇焕润发精油-100ml	100ml			美发
